Date,Open,High,Low,Close,Volume,Market Cap
Dec-20-2013,694.22,729.16,595.33,625.32,0.00,8278819981.47
Dec-19-2013,519.06,707.23,502.89,691.96,0.00,7498842662.89
Dec-18-2013,678.20,679.32,420.51,522.70,0.00,6904004416.14
Dec-17-2013,706.37,754.83,630.88,682.12,0.00,8411836749.59
Dec-16-2013,880.33,882.25,668.25,705.97,0.00,9797279561.00
Dec-15-2013,875.29,886.16,825.00,876.12,0.00,10377942790.15
Dec-14-2013,899.85,904.65,858.36,872.60,0.00,10666393220.13
Dec-13-2013,874.98,941.79,860.05,892.58,0.00,10814526003.79
Dec-12-2013,882.78,901.94,844.95,873.26,0.00,10543974130.78
Dec-11-2013,989.07,1001.58,834.23,878.48,0.00,11132235181.95
Dec-10-2013,892.32,997.23,892.32,988.51,0.00,11357875550.58
Dec-09-2013,793.80,921.93,780.90,893.19,0.00,10482293789.68
Dec-08-2013,697.31,802.51,670.88,795.87,0.00,8869665360.99
Dec-07-2013,835.32,854.64,640.22,698.23,0.00,8926418109.45
Dec-06-2013,1042.38,1042.38,829.45,829.45,0.00,11721574877.75
Dec-05-2013,1152.73,1154.36,897.11,1045.11,0.00,12765192379.48
Dec-04-2013,1077.58,1156.12,1070.16,1151.17,0.00,13410349155.00
Dec-03-2013,1046.40,1096.00,1011.21,1078.28,0.00,12768575826.37
Dec-02-2013,951.42,1055.42,938.41,1043.33,0.00,12136087600.16
Dec-01-2013,1128.92,1133.08,801.82,955.85,0.00,12407207412.96
Nov-30-2013,1129.37,1156.14,1106.61,1129.43,0.00,13685797835.79
Nov-29-2013,1042.01,1146.97,1000.64,1131.97,0.00,13130218591.12
Nov-28-2013,1003.38,1077.56,962.17,1031.95,0.00,12189223344.18
Nov-27-2013,923.85,1001.96,891.68,1001.96,0.00,11288513054.82
Nov-26-2013,805.73,928.54,800.80,928.10,0.00,10160899996.05
Nov-25-2013,773.02,810.68,754.43,799.11,0.00,9479403714.25
Nov-24-2013,795.63,807.36,722.87,774.25,0.00,9315554095.68
Nov-23-2013,771.70,844.97,771.70,797.82,0.00,9725763329.28
Nov-22-2013,724.07,780.85,668.13,771.44,0.00,8550250353.24
Nov-21-2013,594.32,733.40,577.29,722.43,0.00,7798078237.98
Nov-20-2013,577.98,599.65,448.45,590.83,0.00,6413472945.56
Nov-19-2013,712.76,806.11,456.39,584.61,0.00,7842969834.11
Nov-18-2013,496.58,703.78,494.94,703.56,0.00,6722244316.26
Nov-17-2013,440.96,500.58,440.24,492.11,0.00,5636073153.02
Nov-16-2013,417.28,450.26,415.57,440.22,0.00,5227071684.58
Nov-15-2013,419.41,437.89,396.11,417.95,0.00,5088115349.36
Nov-14-2013,406.41,425.90,395.19,420.20,0.00,4987750978.05
Nov-13-2013,360.97,414.05,359.80,407.37,0.00,4598111855.58
Nov-12-2013,343.06,362.81,342.80,360.33,0.00,4255154396.74
Nov-11-2013,325.41,351.27,311.78,342.44,0.00,3981742515.70
Nov-10-2013,348.82,350.70,277.24,326.62,0.00,3737612011.53
Nov-09-2013,338.58,370.82,319.71,339.11,0.00,4227868650.37
Nov-08-2013,297.85,338.66,296.93,338.11,0.00,3831392179.89
Nov-07-2013,261.68,304.17,261.55,296.41,0.00,3429439622.59
Nov-06-2013,244.78,263.00,244.78,262.50,0.00,3068990578.79
Nov-05-2013,229.21,250.66,226.22,245.24,0.00,2839395462.68
Nov-04-2013,214.66,231.01,213.94,229.10,0.00,2629920829.31
Nov-03-2013,205.99,215.05,203.99,215.05,0.00,2479526540.62
Nov-02-2013,205.81,207.76,201.65,206.22,0.00,2443806658.60
Nov-01-2013,203.90,206.65,202.13,206.18,0.00,2439073219.60
Oct-31-2013,199.83,205.18,198.85,204.00,0.00,2408311752.29
Oct-30-2013,204.39,209.16,199.97,199.97,0.00,2433970710.51
Oct-29-2013,198.55,204.79,198.55,204.39,0.00,2396558585.84
Oct-28-2013,196.21,198.62,192.06,198.55,0.00,2344551901.68
Oct-27-2013,176.60,196.44,176.60,196.44,0.00,2201179661.06
Oct-26-2013,187.45,188.41,175.75,177.32,0.00,2153917347.28
Oct-25-2013,197.69,198.87,168.50,186.69,0.00,2173935236.59
Oct-24-2013,214.30,217.42,168.52,198.23,0.00,2380563233.88
Oct-23-2013,193.36,213.62,192.38,213.62,0.00,2384576040.33
Oct-22-2013,182.65,196.27,182.65,193.76,0.00,2265672646.33
Oct-21-2013,174.80,184.82,174.80,182.21,0.00,2135373879.75
Oct-20-2013,171.66,174.91,168.95,174.61,0.00,2048647636.69
Oct-19-2013,155.91,177.48,155.70,172.42,0.00,1982327360.02
Oct-18-2013,146.37,155.96,145.57,155.96,0.00,1777621284.28
Oct-17-2013,142.41,147.42,142.41,146.25,0.00,1721590192.92
Oct-16-2013,145.65,152.23,142.43,142.55,0.00,1754296577.66
Oct-15-2013,140.77,145.39,139.13,145.24,0.00,1676220637.64
Oct-14-2013,139.27,144.12,138.90,140.52,0.00,1672369171.24
Oct-13-2013,135.19,138.66,134.55,138.13,0.00,1605187620.96
Oct-12-2013,130.90,135.66,130.56,135.19,0.00,1580788273.82
Oct-11-2013,130.75,131.81,129.64,130.90,0.00,1542370516.61
Oct-10-2013,130.67,131.50,129.26,130.59,0.00,1542155777.65
Oct-09-2013,125.85,131.75,125.58,130.69,0.00,1524164774.67
Oct-08-2013,126.74,127.47,124.71,126.00,0.00,1487193449.75
Oct-07-2013,129.43,130.27,126.36,126.94,0.00,1518677455.70
Oct-06-2013,128.36,129.66,126.15,129.00,0.00,1511179979.58
Oct-05-2013,128.63,130.44,128.03,128.55,0.00,1522528769.76
Oct-04-2013,123.41,130.09,123.41,129.01,0.00,1500254761.16
Oct-03-2013,114.45,123.63,111.82,123.63,0.00,1412675058.72
Oct-02-2013,132.05,133.59,102.25,114.13,0.00,1501799430.98
Oct-01-2013,132.68,134.63,131.55,132.18,0.00,1567875129.52
Sep-30-2013,137.15,138.35,130.27,133.00,0.00,1571168689.16
Sep-29-2013,134.90,140.61,134.71,137.34,0.00,1630384157.97
Sep-28-2013,133.77,135.63,132.56,134.78,0.00,1575435247.89
Sep-27-2013,128.94,134.74,128.49,133.78,0.00,1550175516.43
Sep-26-2013,128.21,134.93,127.32,128.38,0.00,1511050512.53
Sep-25-2013,127.38,129.69,127.33,128.22,0.00,1510342687.49
Sep-24-2013,126.05,127.46,125.39,127.25,0.00,1484807386.81
Sep-23-2013,128.98,132.73,125.66,125.95,0.00,1496273311.50
Sep-22-2013,127.87,133.94,126.59,129.12,0.00,1505253454.24
Sep-21-2013,126.95,128.61,126.24,127.43,0.00,1493972036.40
Sep-20-2013,129.70,135.62,126.68,127.04,0.00,1515811141.28
Sep-19-2013,131.37,131.77,128.45,129.65,0.00,1531084393.92
Sep-18-2013,131.71,133.20,130.54,131.47,0.00,1544783147.44
Sep-17-2013,131.59,132.76,124.89,131.66,0.00,1528587324.76
Sep-16-2013,130.86,132.72,129.77,131.72,0.00,1538142725.03
Sep-15-2013,129.40,131.44,128.26,130.37,0.00,1518222725.14
Sep-14-2013,135.01,135.85,128.87,129.22,0.00,1545460561.36
Sep-13-2013,132.83,137.58,132.27,134.98,0.00,1582299063.65
Sep-12-2013,135.55,136.08,131.81,133.13,0.00,1567268611.60
Sep-11-2013,125.89,137.83,123.27,135.25,0.00,1504694151.82
Sep-10-2013,127.27,129.74,125.90,125.91,0.00,1490036351.69
Sep-09-2013,121.86,129.06,119.75,127.11,0.00,1440188605.53
Sep-08-2013,124.13,124.72,120.49,121.66,0.00,1430546622.27
Sep-07-2013,118.89,125.94,118.46,124.15,0.00,1429076079.30
Sep-06-2013,126.49,127.34,119.15,119.15,0.00,1454845125.75
Sep-05-2013,126.76,131.44,121.83,126.43,0.00,1477547916.20
Sep-04-2013,136.53,144.50,123.61,126.74,0.00,1563463714.30
Sep-03-2013,135.61,138.34,133.00,136.77,0.00,1584587724.82
Sep-02-2013,138.63,146.50,134.89,135.85,0.00,1596964608.82
Sep-01-2013,135.14,145.81,134.81,138.34,0.00,1601467803.86
Aug-31-2013,133.09,140.89,132.72,135.35,0.00,1579944253.55
Aug-30-2013,122.35,135.75,120.99,133.49,0.00,1464541260.78
Aug-29-2013,122.62,123.70,122.21,122.39,0.00,1427988599.15
Aug-28-2013,126.48,127.32,122.62,122.62,0.00,1441389667.32
Aug-27-2013,120.07,127.24,120.07,126.50,0.00,1447401364.35
Aug-26-2013,122.11,122.76,119.93,120.06,0.00,1411088719.85
Aug-25-2013,119.60,122.99,119.17,122.11,0.00,1406472356.67
Aug-24-2013,118.51,121.39,118.02,120.05,0.00,1384680636.39
Aug-23-2013,122.00,122.00,118.44,118.50,0.00,1390100979.43
Aug-22-2013,123.30,123.50,120.60,121.15,0.00,1415723415.69
Aug-21-2013,121.21,124.91,119.68,123.30,0.00,1417413324.00
Aug-20-2013,119.00,123.01,117.51,121.21,0.00,1394751685.03
Aug-19-2013,113.38,123.06,111.77,119.00,0.00,1364524149.42
Aug-18-2013,112.75,114.69,112.00,113.50,0.00,1311687810.44
Aug-17-2013,108.99,113.75,108.23,113.50,0.00,1277530513.53
Aug-16-2013,110.00,112.30,108.52,108.99,0.00,1268163042.31
Aug-15-2013,112.56,113.25,109.00,109.99,0.00,1284681610.96
Aug-14-2013,109.56,115.00,108.00,112.56,0.00,1295010012.95
Aug-13-2013,106.99,109.35,104.65,109.00,0.00,1234296704.79
Aug-12-2013,105.00,108.00,103.50,106.64,0.00,1209792541.43
Aug-11-2013,103.00,105.19,102.76,105.00,0.00,1199563910.10
Aug-10-2013,102.80,103.90,102.41,103.00,0.00,1188189281.20
Aug-09-2013,103.07,105.75,101.94,102.80,0.00,1189772905.30
Aug-08-2013,106.75,106.75,101.26,103.00,0.00,1200724316.41
Aug-07-2013,106.75,106.75,106.75,106.75,0.00,1229098150.00
Aug-06-2013,106.72,107.38,105.56,106.75,0.00,1226729675.65
Aug-05-2013,105.12,107.77,105.00,106.22,0.00,1224253220.49
Aug-04-2013,104.95,105.95,103.52,105.14,0.00,1204088166.89
Aug-03-2013,104.50,105.78,102.00,104.01,0.00,1194759655.68
Aug-02-2013,104.86,108.00,101.21,104.50,0.00,1202745036.99
Aug-01-2013,106.21,108.00,103.01,104.00,0.00,1211387358.67
Jul-31-2013,107.95,111.34,103.88,106.09,0.00,1237309604.47
Jul-30-2013,101.49,107.99,100.47,107.99,0.00,1172404696.38
Jul-29-2013,98.60,102.50,98.46,101.20,0.00,1153031434.35
Jul-28-2013,94.40,100.58,94.00,99.76,0.00,1105575185.63
Jul-27-2013,96.02,97.00,93.00,94.12,0.00,1083941020.46
Jul-26-2013,96.95,97.47,96.00,96.02,0.00,1104579891.87
Jul-25-2013,94.51,97.33,93.87,96.90,0.00,1096702945.60
Jul-24-2013,95.56,95.99,93.00,94.51,0.00,1082141085.09
Jul-23-2013,91.60,96.82,91.60,95.56,0.00,1074547609.21
Jul-22-2013,92.00,92.00,90.08,91.61,0.00,1043066741.67
Jul-21-2013,89.82,91.95,88.00,90.76,0.00,1025637478.52
Jul-20-2013,92.00,93.10,89.27,89.39,0.00,1051175381.57
Jul-19-2013,90.07,95.20,87.80,92.17,0.00,1035625722.93
Jul-18-2013,98.50,98.80,86.20,90.58,0.00,1050190864.86
Jul-17-2013,96.71,99.97,96.18,98.50,0.00,1120160356.88
Jul-16-2013,98.89,99.86,96.14,97.45,0.00,1118928651.85
Jul-15-2013,93.61,101.90,93.11,98.40,0.00,1106703860.92
Jul-14-2013,98.70,98.70,92.86,94.69,0.00,1092639152.75
Jul-13-2013,93.99,98.25,88.06,98.13,0.00,1060782341.14
Jul-12-2013,88.98,104.00,88.17,93.59,0.00,1093406362.21
Jul-11-2013,88.00,90.28,85.08,88.98,0.00,992770237.19
Jul-10-2013,76.72,87.00,76.20,86.76,0.00,897604562.97
Jul-09-2013,76.00,78.30,72.52,76.69,0.00,863024350.61
Jul-08-2013,76.50,80.00,72.60,76.52,0.00,878549527.64
Jul-07-2013,68.75,74.56,66.62,74.56,0.00,791126739.06
Jul-06-2013,68.51,75.00,66.82,70.28,0.00,792036540.48
Jul-05-2013,79.99,80.00,65.53,68.43,0.00,838864814.40
Jul-04-2013,78.89,83.11,72.00,80.53,0.00,901020321.25
Jul-03-2013,90.41,90.98,76.98,77.53,0.00,986216831.76
Jul-02-2013,88.05,92.30,87.51,90.13,0.00,1021768603.22
Jul-01-2013,97.51,97.66,86.30,88.05,0.00,1068851314.42
Jun-30-2013,95.00,98.12,94.22,96.61,0.00,1093902466.29
Jun-29-2013,94.66,99.99,93.00,94.99,0.00,1093324631.72
Jun-28-2013,101.74,101.74,92.33,94.65,0.00,1105778522.31
Jun-27-2013,104.00,104.00,101.10,101.44,0.00,1166017535.25
Jun-26-2013,103.33,105.49,102.79,104.00,0.00,1181535897.01
Jun-25-2013,102.09,106.47,101.01,103.95,0.00,1179374742.89
Jun-24-2013,107.90,108.33,100.98,102.74,0.00,1181220991.52
Jun-23-2013,108.20,108.80,106.23,107.60,0.00,1217834976.97
Jun-22-2013,109.50,109.96,107.51,108.30,0.00,1229628096.95
Jun-21-2013,111.29,114.99,107.69,109.50,0.00,1251009495.70
Jun-20-2013,108.25,114.30,107.50,110.15,0.00,1246330944.93
Jun-19-2013,107.05,110.23,105.76,108.25,0.00,1218040099.80
Jun-18-2013,101.95,111.11,101.03,107.40,0.00,1188925051.66
Jun-17-2013,99.90,102.21,99.00,101.70,0.00,1141778807.52
Jun-16-2013,99.80,101.60,98.95,99.51,0.00,1129685674.73
Jun-15-2013,100.00,103.70,98.00,99.99,0.00,1135366605.97
Jun-14-2013,103.95,104.70,98.00,99.98,0.00,1148091963.79
Jun-13-2013,108.78,110.30,100.53,104.00,0.00,1222677445.14
Jun-12-2013,109.00,111.79,106.73,108.15,0.00,1228302244.17
Jun-11-2013,106.35,109.60,104.00,108.90,0.00,1204883955.11
Jun-10-2013,100.44,110.10,95.00,106.35,0.00,1177145220.32
Jun-09-2013,107.89,108.99,88.50,100.00,0.00,1126166925.74
Jun-08-2013,111.00,111.42,107.30,108.30,0.00,1230471192.25
Jun-07-2013,118.97,119.00,106.42,111.50,0.00,1285665765.95
Jun-06-2013,121.90,123.10,117.25,118.00,0.00,1362952370.12
Jun-05-2013,121.40,123.47,119.90,121.65,0.00,1366198056.91
Jun-04-2013,120.74,123.84,119.10,121.42,0.00,1366519793.83
Jun-03-2013,122.50,122.50,116.00,122.22,0.00,1343652162.53
Jun-02-2013,129.30,129.40,115.05,122.29,0.00,1384800050.89
Jun-01-2013,128.82,129.78,127.20,129.30,0.00,1444664157.41
May-31-2013,128.80,129.90,126.40,129.00,0.00,1443010699.76
May-30-2013,132.25,132.25,127.00,128.80,0.00,1463545477.82
May-29-2013,129.00,132.59,127.66,132.30,0.00,1454416206.90
May-28-2013,129.77,130.58,125.60,129.00,0.00,1439280236.63
May-27-2013,133.50,135.47,124.70,129.75,0.00,1488920278.90
May-26-2013,131.99,136.00,130.62,133.48,0.00,1493842936.88
May-25-2013,133.10,133.22,128.90,131.98,0.00,1472858824.34
May-24-2013,126.30,133.85,125.72,133.20,0.00,1441256680.94
May-23-2013,123.80,126.93,123.10,126.70,0.00,1398746908.66
May-22-2013,122.89,124.00,122.00,123.89,0.00,1372542171.17
May-21-2013,122.02,123.00,121.21,122.88,0.00,1367163585.82
May-20-2013,122.50,123.62,120.12,122.00,0.00,1368271987.42
May-19-2013,123.21,124.50,119.57,121.99,0.00,1368860919.66
May-18-2013,123.50,125.25,122.30,123.50,0.00,1379235727.44
May-17-2013,118.21,125.30,116.57,123.02,0.00,1334833730.53
May-16-2013,114.22,118.76,112.20,118.76,0.00,1282659394.65
May-15-2013,111.40,115.81,103.50,114.22,0.00,1250200218.34
May-14-2013,117.98,119.80,110.25,111.50,0.00,1311537042.30
May-13-2013,114.82,118.70,114.50,117.98,0.00,1301411889.20
May-12-2013,115.64,117.45,113.44,115.00,0.00,1286251828.78
May-11-2013,117.70,118.68,113.01,115.24,0.00,1295632312.12
May-10-2013,112.80,122.00,111.55,117.20,0.00,1296978426.41
May-09-2013,113.20,113.46,109.26,112.67,0.00,1245372317.63
May-08-2013,109.60,115.78,109.60,113.57,0.00,1255949697.41
May-07-2013,112.25,113.44,97.70,111.50,0.00,1200047410.98
May-06-2013,115.98,124.66,106.64,112.30,0.00,1322216068.41
May-05-2013,112.90,118.80,107.14,115.91,0.00,1268310696.26
May-04-2013,98.10,115.00,92.50,112.50,0.00,1161080070.94
May-03-2013,106.25,108.13,79.10,97.75,0.00,1037536837.66
May-02-2013,116.38,125.60,92.28,105.21,0.00,1236443772.33
May-01-2013,139.00,139.89,107.72,116.99,0.00,1422546075.10
Apr-30-2013,144.00,146.93,134.05,139.00,0.00,1578684648.21
Apr-29-2013,134.44,147.49,134.00,144.54,0.00,1549500876.26
Apr-28-2013,134.44,135.98,132.10,134.21,0.00,1483338724.84
Apr-27-2013,128.00,128.00,128.00,128.00,0.00,0.00
Apr-26-2013,136.90,136.90,136.90,136.90,0.00,0.00
Apr-25-2013,141.71,141.71,141.71,141.71,0.00,0.00
Apr-24-2013,154.20,154.20,154.20,154.20,0.00,0.00
Apr-23-2013,143.48,143.48,143.48,143.48,0.00,0.00
Apr-22-2013,127.40,127.40,127.40,127.40,0.00,0.00
Apr-21-2013,119.20,119.20,119.20,119.20,0.00,0.00
Apr-20-2013,126.62,126.62,126.62,126.62,0.00,0.00
Apr-19-2013,118.48,118.48,118.48,118.48,0.00,0.00
Apr-18-2013,109.01,109.01,109.01,109.01,0.00,0.00
Apr-17-2013,93.07,93.07,93.07,93.07,0.00,0.00
Apr-16-2013,68.36,68.36,68.36,68.36,0.00,0.00
Apr-15-2013,82.39,82.39,82.39,82.39,0.00,0.00
Apr-14-2013,90.00,90.00,90.00,90.00,0.00,0.00
Apr-13-2013,93.00,93.00,93.00,93.00,0.00,0.00
Apr-12-2013,117.00,117.00,117.00,117.00,0.00,0.00
Apr-11-2013,124.90,124.90,124.90,124.90,0.00,0.00
Apr-10-2013,165.00,165.00,165.00,165.00,0.00,0.00
Apr-09-2013,230.00,230.00,230.00,230.00,0.00,0.00
Apr-08-2013,187.50,187.50,187.50,187.50,0.00,0.00
Apr-07-2013,162.30,162.30,162.30,162.30,0.00,0.00
Apr-06-2013,142.63,142.63,142.63,142.63,0.00,0.00
Apr-05-2013,142.32,142.32,142.32,142.32,0.00,0.00
Apr-04-2013,132.12,132.12,132.12,132.12,0.00,0.00
Apr-03-2013,135.00,135.00,135.00,135.00,0.00,0.00
Apr-02-2013,117.98,117.98,117.98,117.98,0.00,0.00
Apr-01-2013,104.00,104.00,104.00,104.00,0.00,0.00
Mar-31-2013,93.03,93.03,93.03,93.03,0.00,0.00
Mar-30-2013,92.19,92.19,92.19,92.19,0.00,0.00
Mar-29-2013,90.50,90.50,90.50,90.50,0.00,0.00
Mar-28-2013,86.18,86.18,86.18,86.18,0.00,0.00
Mar-27-2013,88.92,88.92,88.92,88.92,0.00,0.00
Mar-26-2013,78.50,78.50,78.50,78.50,0.00,0.00
Mar-25-2013,73.60,73.60,73.60,73.60,0.00,0.00
Mar-24-2013,71.50,71.50,71.50,71.50,0.00,0.00
Mar-23-2013,64.35,64.35,64.35,64.35,0.00,0.00
Mar-22-2013,69.87,69.87,69.87,69.87,0.00,0.00
Mar-21-2013,70.85,70.85,70.85,70.85,0.00,0.00
Mar-20-2013,64.49,64.49,64.49,64.49,0.00,0.00
Mar-19-2013,59.14,59.14,59.14,59.14,0.00,0.00
Mar-18-2013,51.60,51.60,51.60,51.60,0.00,0.00
Mar-17-2013,47.40,47.40,47.40,47.40,0.00,0.00
Mar-16-2013,47.00,47.00,47.00,47.00,0.00,0.00
Mar-15-2013,46.95,46.95,46.95,46.95,0.00,0.00
Mar-14-2013,47.17,47.17,47.17,47.17,0.00,0.00
Mar-13-2013,46.92,46.92,46.92,46.92,0.00,0.00
Mar-12-2013,44.29,44.29,44.29,44.29,0.00,0.00
Mar-11-2013,48.40,48.40,48.40,48.40,0.00,0.00
Mar-10-2013,46.00,46.00,46.00,46.00,0.00,0.00
Mar-09-2013,46.85,46.85,46.85,46.85,0.00,0.00
Mar-08-2013,44.18,44.18,44.18,44.18,0.00,0.00
Mar-07-2013,42.00,42.00,42.00,42.00,0.00,0.00
Mar-06-2013,41.02,41.02,41.02,41.02,0.00,0.00
Mar-05-2013,40.33,40.33,40.33,40.33,0.00,0.00
Mar-04-2013,36.15,36.15,36.15,36.15,0.00,0.00
Mar-03-2013,34.50,34.50,34.50,34.50,0.00,0.00
Mar-02-2013,34.25,34.25,34.25,34.25,0.00,0.00
Mar-01-2013,34.50,34.50,34.50,34.50,0.00,0.00
Feb-28-2013,33.38,33.38,33.38,33.38,0.00,0.00
Feb-27-2013,30.90,30.90,30.90,30.90,0.00,0.00
Feb-26-2013,31.10,31.10,31.10,31.10,0.00,0.00
Feb-25-2013,30.40,30.40,30.40,30.40,0.00,0.00
Feb-24-2013,29.89,29.89,29.89,29.89,0.00,0.00
Feb-23-2013,29.80,29.80,29.80,29.80,0.00,0.00
Feb-22-2013,30.25,30.25,30.25,30.25,0.00,0.00
Feb-21-2013,29.75,29.75,29.75,29.75,0.00,0.00
Feb-20-2013,29.65,29.65,29.65,29.65,0.00,0.00
Feb-19-2013,29.42,29.42,29.42,29.42,0.00,0.00
Feb-18-2013,26.95,26.95,26.95,26.95,0.00,0.00
Feb-17-2013,26.81,26.81,26.81,26.81,0.00,0.00
Feb-16-2013,27.22,27.22,27.22,27.22,0.00,0.00
Feb-15-2013,27.10,27.10,27.10,27.10,0.00,0.00
Feb-14-2013,27.22,27.22,27.22,27.22,0.00,0.00
Feb-13-2013,24.20,24.20,24.20,24.20,0.00,0.00
Feb-12-2013,25.17,25.17,25.17,25.17,0.00,0.00
Feb-11-2013,24.65,24.65,24.65,24.65,0.00,0.00
Feb-10-2013,23.97,23.97,23.97,23.97,0.00,0.00
Feb-09-2013,23.65,23.65,23.65,23.65,0.00,0.00
Feb-08-2013,22.66,22.66,22.66,22.66,0.00,0.00
Feb-07-2013,22.15,22.15,22.15,22.15,0.00,0.00
Feb-06-2013,21.18,21.18,21.18,21.18,0.00,0.00
Feb-05-2013,20.60,20.60,20.60,20.60,0.00,0.00
Feb-04-2013,20.43,20.43,20.43,20.43,0.00,0.00
Feb-03-2013,20.59,20.59,20.59,20.59,0.00,0.00
Feb-02-2013,19.63,19.63,19.63,19.63,0.00,0.00
Feb-01-2013,20.50,20.50,20.50,20.50,0.00,0.00
Jan-31-2013,20.41,20.41,20.41,20.41,0.00,0.00
Jan-30-2013,19.70,19.70,19.70,19.70,0.00,0.00
Jan-29-2013,19.53,19.53,19.53,19.53,0.00,0.00
Jan-28-2013,18.72,18.72,18.72,18.72,0.00,0.00
Jan-27-2013,17.82,17.82,17.82,17.82,0.00,0.00
Jan-26-2013,17.88,17.88,17.88,17.88,0.00,0.00
Jan-25-2013,17.40,17.40,17.40,17.40,0.00,0.00
Jan-24-2013,16.90,16.90,16.90,16.90,0.00,0.00
Jan-23-2013,17.50,17.50,17.50,17.50,0.00,0.00
Jan-22-2013,17.26,17.26,17.26,17.26,0.00,0.00
Jan-21-2013,16.80,16.80,16.80,16.80,0.00,0.00
Jan-20-2013,15.70,15.70,15.70,15.70,0.00,0.00
Jan-19-2013,15.62,15.62,15.62,15.62,0.00,0.00
Jan-18-2013,15.71,15.71,15.71,15.71,0.00,0.00
Jan-17-2013,15.50,15.50,15.50,15.50,0.00,0.00
Jan-16-2013,14.73,14.73,14.73,14.73,0.00,0.00
Jan-15-2013,14.25,14.25,14.25,14.25,0.00,0.00
Jan-14-2013,14.30,14.30,14.30,14.30,0.00,0.00
Jan-13-2013,14.12,14.12,14.12,14.12,0.00,0.00
Jan-12-2013,14.24,14.24,14.24,14.24,0.00,0.00
Jan-11-2013,14.14,14.14,14.14,14.14,0.00,0.00
Jan-10-2013,14.14,14.14,14.14,14.14,0.00,0.00
Jan-09-2013,13.77,13.77,13.77,13.77,0.00,0.00
Jan-08-2013,13.74,13.74,13.74,13.74,0.00,0.00
Jan-07-2013,13.59,13.59,13.59,13.59,0.00,0.00
Jan-06-2013,13.45,13.45,13.45,13.45,0.00,0.00
Jan-05-2013,13.44,13.44,13.44,13.44,0.00,0.00
Jan-04-2013,13.50,13.50,13.50,13.50,0.00,0.00
Jan-03-2013,13.40,13.40,13.40,13.40,0.00,0.00
Jan-02-2013,13.28,13.28,13.28,13.28,0.00,0.00
Jan-01-2013,13.30,13.30,13.30,13.30,0.00,0.00
Dec-31-2012,13.51,13.51,13.51,13.51,0.00,0.00
Dec-30-2012,13.45,13.45,13.45,13.45,0.00,0.00
Dec-29-2012,13.40,13.40,13.40,13.40,0.00,0.00
Dec-28-2012,13.42,13.42,13.42,13.42,0.00,0.00
Dec-27-2012,13.42,13.42,13.42,13.42,0.00,0.00
Dec-26-2012,13.47,13.47,13.47,13.47,0.00,0.00
Dec-25-2012,13.35,13.35,13.35,13.35,0.00,0.00
Dec-24-2012,13.38,13.38,13.38,13.38,0.00,0.00
Dec-23-2012,13.31,13.31,13.31,13.31,0.00,0.00
Dec-22-2012,13.37,13.37,13.37,13.37,0.00,0.00
Dec-21-2012,13.50,13.50,13.50,13.50,0.00,0.00
Dec-20-2012,13.52,13.52,13.52,13.52,0.00,0.00
Dec-19-2012,13.60,13.60,13.60,13.60,0.00,0.00
Dec-18-2012,13.30,13.30,13.30,13.30,0.00,0.00
Dec-17-2012,13.25,13.25,13.25,13.25,0.00,0.00
Dec-16-2012,13.30,13.30,13.30,13.30,0.00,0.00
Dec-15-2012,13.49,13.49,13.49,13.49,0.00,0.00
Dec-14-2012,13.60,13.60,13.60,13.60,0.00,0.00
Dec-13-2012,13.70,13.70,13.70,13.70,0.00,0.00
Dec-12-2012,13.70,13.70,13.70,13.70,0.00,0.00
Dec-11-2012,13.56,13.56,13.56,13.56,0.00,0.00
Dec-10-2012,13.43,13.43,13.43,13.43,0.00,0.00
Dec-09-2012,13.39,13.39,13.39,13.39,0.00,0.00
Dec-08-2012,13.42,13.42,13.42,13.42,0.00,0.00
Dec-07-2012,13.50,13.50,13.50,13.50,0.00,0.00
Dec-06-2012,13.30,13.30,13.30,13.30,0.00,0.00
Dec-05-2012,13.38,13.38,13.38,13.38,0.00,0.00
Dec-04-2012,13.41,13.41,13.41,13.41,0.00,0.00
Dec-03-2012,12.68,12.68,12.68,12.68,0.00,0.00
Dec-02-2012,12.50,12.50,12.50,12.50,0.00,0.00
Dec-01-2012,12.56,12.56,12.56,12.56,0.00,0.00
Nov-30-2012,12.57,12.57,12.57,12.57,0.00,0.00
Nov-29-2012,12.45,12.45,12.45,12.45,0.00,0.00
Nov-28-2012,12.35,12.35,12.35,12.35,0.00,0.00
Nov-27-2012,12.20,12.20,12.20,12.20,0.00,0.00
Nov-26-2012,12.25,12.25,12.25,12.25,0.00,0.00
Nov-25-2012,12.48,12.48,12.48,12.48,0.00,0.00
Nov-24-2012,12.41,12.41,12.41,12.41,0.00,0.00
Nov-23-2012,12.35,12.35,12.35,12.35,0.00,0.00
Nov-22-2012,12.42,12.42,12.42,12.42,0.00,0.00
Nov-21-2012,11.77,11.77,11.77,11.77,0.00,0.00
Nov-20-2012,11.73,11.73,11.73,11.73,0.00,0.00
Nov-19-2012,11.80,11.80,11.80,11.80,0.00,0.00
Nov-18-2012,11.65,11.65,11.65,11.65,0.00,0.00
Nov-17-2012,11.79,11.79,11.79,11.79,0.00,0.00
Nov-16-2012,11.75,11.75,11.75,11.75,0.00,0.00
Nov-15-2012,11.20,11.20,11.20,11.20,0.00,0.00
Nov-14-2012,10.95,10.95,10.95,10.95,0.00,0.00
Nov-13-2012,10.95,10.95,10.95,10.95,0.00,0.00
